index,unit1_rgb,unit1_beam_32,unit1_beam_64
791,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_591_03_21_13.jpg,6,11
792,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6539_03_33_55.jpg,25,49
793,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8107_03_37_16.jpg,10,20
794,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_567_03_21_10.jpg,2,2
795,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6269_03_33_20.jpg,11,21
796,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6289_03_33_23.jpg,3,6
797,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2507_03_25_19.jpg,2,2
798,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6498_03_33_49.jpg,13,26
799,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2836_03_26_01.jpg,20,39
800,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8607_03_38_21.jpg,15,30
801,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2608_03_25_32.jpg,25,49
802,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9467_03_40_13.jpg,4,6
803,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3672_03_27_47.jpg,2,3
804,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_644_03_21_20.jpg,19,37
805,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8050_03_37_09.jpg,30,58
806,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_580_03_21_12.jpg,4,6
807,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8623_03_38_23.jpg,22,44
808,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6283_03_33_22.jpg,6,11
809,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4068_03_28_38.jpg,30,60
810,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9262_03_39_47.jpg,29,58
811,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4365_03_29_16.jpg,26,51
812,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_656_03_21_22.jpg,22,44
813,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2508_03_25_19.jpg,2,4
814,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5904_03_32_33.jpg,7,13
815,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9895_03_41_08.jpg,15,28
816,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5927_03_32_36.jpg,17,34
817,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6293_03_33_23.jpg,2,4
818,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_625_03_21_18.jpg,14,26
819,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8130_03_37_19.jpg,2,3
820,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_566_03_21_10.jpg,2,2
821,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2883_03_26_07.jpg,3,6
822,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_677_03_21_24.jpg,28,55
823,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6816_03_34_30.jpg,24,48
824,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8620_03_38_23.jpg,23,45
825,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6292_03_33_23.jpg,2,6
826,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2518_03_25_20.jpg,4,7
827,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6526_03_33_53.jpg,21,42
828,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5947_03_32_39.jpg,26,51
829,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2047_03_24_20.jpg,26,52
830,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6846_03_34_34.jpg,9,17
831,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9504_03_40_18.jpg,15,29
832,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9917_03_41_11.jpg,6,11
833,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8601_03_38_20.jpg,13,26
834,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_678_03_21_24.jpg,29,57
835,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9519_03_40_20.jpg,20,40
836,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_998_03_22_06.jpg,26,52
837,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6222_03_33_14.jpg,30,59
838,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8633_03_38_24.jpg,27,54
839,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3597_03_27_38.jpg,30,60
840,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6224_03_33_14.jpg,30,59
841,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6479_03_33_47.jpg,6,11
842,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9857_03_41_04.jpg,28,55
843,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5922_03_32_36.jpg,15,29
844,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4355_03_29_15.jpg,22,43
845,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2601_03_25_31.jpg,23,45
846,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9265_03_39_47.jpg,28,55
847,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_633_03_21_19.jpg,15,29
848,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9498_03_40_17.jpg,12,22
849,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_615_03_21_16.jpg,11,22
850,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2585_03_25_29.jpg,19,37
851,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6259_03_33_19.jpg,16,32
852,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_657_03_21_22.jpg,23,44
853,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4334_03_29_12.jpg,11,22
854,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6840_03_34_33.jpg,12,22
855,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7867_03_36_45.jpg,28,55
856,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5336_03_31_20.jpg,2,4
857,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8124_03_37_18.jpg,4,6
858,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_577_03_21_11.jpg,3,6
859,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6838_03_34_33.jpg,13,25
860,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1280_03_22_42.jpg,11,22
861,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6801_03_34_28.jpg,29,57
862,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4330_03_29_11.jpg,9,17
863,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4130_03_28_46.jpg,4,6
864,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1292_03_22_44.jpg,17,34
865,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_680_03_21_25.jpg,29,58
866,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3633_03_27_43.jpg,20,39
867,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2871_03_26_05.jpg,9,17
868,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8075_03_37_12.jpg,23,45
869,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6218_03_33_14.jpg,30,60
870,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5340_03_31_21.jpg,4,7
871,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1265_03_22_40.jpg,4,7
872,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6519_03_33_52.jpg,20,39
873,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9867_03_41_05.jpg,25,49
874,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8122_03_37_18.jpg,4,7
875,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6812_03_34_30.jpg,26,54
876,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2590_03_25_29.jpg,20,39
877,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2015_03_24_16.jpg,6,11
878,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4336_03_29_12.jpg,12,23
879,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2504_03_25_18.jpg,2,2
880,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6491_03_33_49.jpg,11,20
881,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9878_03_41_06.jpg,22,43
882,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2527_03_25_21.jpg,6,11
883,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6255_03_33_18.jpg,19,37
884,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4118_03_28_44.jpg,9,17
885,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6807_03_34_29.jpg,28,55
886,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2622_03_25_33.jpg,29,57
887,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9855_03_41_03.jpg,28,55
888,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1030_03_22_10.jpg,15,29
889,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5909_03_32_34.jpg,9,17
890,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9488_03_40_16.jpg,9,17
891,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9469_03_40_13.jpg,4,6
892,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2019_03_24_16.jpg,9,17
893,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9290_03_39_50.jpg,14,28
894,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4351_03_29_14.jpg,20,39
895,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6814_03_34_30.jpg,25,49
896,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4316_03_29_10.jpg,3,6
897,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2876_03_26_06.jpg,7,14
898,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4125_03_28_45.jpg,6,11
899,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2045_03_24_20.jpg,25,48
900,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8629_03_38_24.jpg,25,49
901,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6271_03_33_20.jpg,11,21
902,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4078_03_28_39.jpg,28,55
903,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6521_03_33_52.jpg,20,39
904,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3673_03_27_48.jpg,2,4
905,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2596_03_25_30.jpg,21,42
906,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9880_03_41_07.jpg,21,42
907,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_572_03_21_11.jpg,2,4
908,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6836_03_34_33.jpg,14,27
909,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3650_03_27_45.jpg,12,22
910,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6474_03_33_46.jpg,4,7
911,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2055_03_24_21.jpg,30,59
912,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8087_03_37_13.jpg,19,37
913,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_576_03_21_11.jpg,3,5
914,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1029_03_22_10.jpg,16,32
915,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_674_03_21_24.jpg,28,55
916,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1315_03_22_46.jpg,28,55
917,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5347_03_31_22.jpg,7,14
918,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6554_03_33_57.jpg,30,59
919,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4086_03_28_40.jpg,25,49
920,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7840_03_36_42.jpg,16,32
921,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1058_03_22_13.jpg,6,11
922,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9299_03_39_51.jpg,9,17
923,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5928_03_32_36.jpg,18,34
924,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9903_03_41_10.jpg,11,20
925,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2548_03_25_24.jpg,11,20
926,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1010_03_22_07.jpg,23,45
927,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1065_03_22_14.jpg,3,5
928,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3637_03_27_43.jpg,18,34
929,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1256_03_22_39.jpg,2,2
930,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9526_03_40_21.jpg,24,46
931,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4374_03_29_17.jpg,28,55
932,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6496_03_33_49.jpg,12,23
933,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2872_03_26_05.jpg,8,15
934,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3669_03_27_47.jpg,3,6
935,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8615_03_38_22.jpg,20,38
936,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_673_03_21_24.jpg,28,55
937,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2511_03_25_19.jpg,2,4
938,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4342_03_29_13.jpg,15,29
939,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5923_03_32_36.jpg,15,29
940,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5951_03_32_39.jpg,28,54
941,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4091_03_28_41.jpg,23,44
942,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1295_03_22_44.jpg,19,37
943,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4109_03_28_43.jpg,14,26
944,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8059_03_37_10.jpg,28,54
945,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6294_03_33_23.jpg,2,3
946,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6835_03_34_33.jpg,15,28
947,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9520_03_40_20.jpg,21,42
948,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9535_03_40_22.jpg,27,52
949,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8591_03_38_19.jpg,9,17
950,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7859_03_36_44.jpg,26,51
951,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7843_03_36_42.jpg,19,37
952,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4097_03_28_42.jpg,20,39
953,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4345_03_29_13.jpg,17,34
954,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4380_03_29_18.jpg,30,60
955,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2856_03_26_03.jpg,14,27
956,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9311_03_39_53.jpg,4,7
957,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_660_03_21_22.jpg,24,46
958,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9482_03_40_15.jpg,7,13
959,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9889_03_41_08.jpg,17,34
960,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5912_03_32_34.jpg,10,20
961,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4379_03_29_18.jpg,30,59
962,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_612_03_21_16.jpg,11,21
963,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9901_03_41_09.jpg,12,23
964,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2557_03_25_25.jpg,12,23
965,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2044_03_24_20.jpg,24,48
966,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_621_03_21_17.jpg,12,23
967,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1059_03_22_14.jpg,6,10
968,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2545_03_25_24.jpg,10,20
969,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5898_03_32_32.jpg,5,9
970,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_987_03_22_04.jpg,30,59
971,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3616_03_27_40.jpg,25,49
972,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2553_03_25_24.jpg,12,22
973,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9536_03_40_22.jpg,26,52
974,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6270_03_33_20.jpg,11,21
975,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_985_03_22_04.jpg,30,59
976,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6241_03_33_16.jpg,24,47
977,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2807_03_25_57.jpg,30,58
978,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7857_03_36_44.jpg,25,49
979,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3630_03_27_42.jpg,21,42
980,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9500_03_40_17.jpg,13,26
981,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1258_03_22_39.jpg,2,4
982,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6227_03_33_15.jpg,28,55
983,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5889_03_32_31.jpg,2,3
984,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2544_03_25_23.jpg,10,19
985,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6280_03_33_21.jpg,7,13
986,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3642_03_27_44.jpg,15,30
987,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2599_03_25_30.jpg,23,44
988,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_606_03_21_15.jpg,9,17
989,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2812_03_25_58.jpg,28,55
990,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2032_03_24_18.jpg,17,34
991,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6537_03_33_54.jpg,25,49
992,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2053_03_24_21.jpg,28,55
993,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2858_03_26_03.jpg,13,26
994,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6481_03_33_47.jpg,7,13
995,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_682_03_21_25.jpg,30,59
996,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4319_03_29_10.jpg,5,8
997,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5917_03_32_35.jpg,12,23
998,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2819_03_25_58.jpg,27,52
999,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8611_03_38_21.jpg,18,36
1000,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2034_03_24_18.jpg,19,37
1001,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5919_03_32_35.jpg,13,26
1002,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3664_03_27_46.jpg,6,11
1003,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3645_03_27_44.jpg,14,27
1004,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2838_03_26_01.jpg,20,38
1005,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6254_03_33_18.jpg,19,37
1006,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6844_03_34_34.jpg,9,17
1007,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8621_03_38_23.jpg,23,45
1008,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8616_03_38_22.jpg,20,39
1009,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6804_03_34_29.jpg,29,57
1010,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6534_03_33_54.jpg,24,47
1011,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6502_03_33_50.jpg,15,29
1012,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8048_03_37_08.jpg,30,59
1013,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8109_03_37_16.jpg,9,17
1014,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2839_03_26_01.jpg,19,37
1015,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4115_03_28_44.jpg,10,20
1016,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2616_03_25_33.jpg,28,54
1017,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3602_03_27_39.jpg,29,58
1018,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5930_03_32_37.jpg,19,37
1019,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9546_03_40_23.jpg,30,60
1020,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2834_03_26_00.jpg,21,42
1021,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6239_03_33_16.jpg,25,48
1022,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_994_03_22_05.jpg,28,55
1023,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4077_03_28_39.jpg,28,55
1024,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1271_03_22_41.jpg,7,13
1025,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6523_03_33_53.jpg,20,39
1026,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9478_03_40_15.jpg,6,11
1027,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1264_03_22_40.jpg,4,7
1028,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3663_03_27_46.jpg,7,13
1029,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9280_03_39_49.jpg,20,39
1030,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1050_03_22_12.jpg,8,14
1031,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8625_03_38_23.jpg,24,46
1032,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4361_03_29_15.jpg,24,47
1033,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7856_03_36_44.jpg,24,47
1034,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2513_03_25_19.jpg,2,3
1035,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6226_03_33_15.jpg,30,58
1036,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2031_03_24_18.jpg,16,31
1037,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1064_03_22_14.jpg,4,6
1038,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1009_03_22_07.jpg,23,46
1039,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5892_03_32_32.jpg,3,4
1040,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_571_03_21_11.jpg,2,3
1041,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5389_03_31_27.jpg,27,54
1042,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2612_03_25_32.jpg,26,51
1043,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9312_03_39_53.jpg,4,7
1044,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8060_03_37_10.jpg,28,55
1045,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_655_03_21_21.jpg,22,43
1046,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_676_03_21_24.jpg,28,55
1047,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5349_03_31_22.jpg,9,16
1048,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1281_03_22_42.jpg,12,22
1049,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4126_03_28_45.jpg,6,11
1050,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9525_03_40_21.jpg,23,45
1051,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_661_03_21_22.jpg,24,47
1052,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7832_03_36_41.jpg,12,23
1053,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6515_03_33_52.jpg,19,34
