index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
1370,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6500_03_33_50.jpg,"[0.09727573718206227, 0.0664175479056467]",14,26
485,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9286_03_39_50.jpg,"[0.03623906013773706, 0.006347807013561595]",17,33
251,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6276_03_33_21.jpg,"[0.04214709998386712, 0.03357915476561967]",9,16
437,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6504_03_33_50.jpg,"[0.06790800081783614, 0.04794048369423155]",15,29
77,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_672_03_21_24.jpg,"[0.05775003760721867, 0.021798879194954802]",28,54
1345,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4325_03_29_11.jpg,"[0.11203235855774163, 0.16521106010074532]",7,12
517,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9863_03_41_04.jpg,"[0.07546185092680187, 0.0652653752288418]",26,52
1277,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4099_03_28_42.jpg,"[0.03006538176850092, 0.008459932438212142]",20,39
1011,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6502_03_33_50.jpg,"[0.03449210447651599, 0.02656882361346134]",15,29
855,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7867_03_36_45.jpg,"[0.034668435011708194, 0.006645025358369462]",28,55
440,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2598_03_25_30.jpg,"[0.05928813915497182, 0.03815259750655046]",22,43
420,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9906_03_41_10.jpg,"[0.04573442136715879, 0.01676514847775714]",10,19
1101,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9510_03_40_19.jpg,"[0.03741752709111516, 0.033147405408479304]",17,34
1180,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1261_03_22_40.jpg,"[0.20907375017309282, 0.3705579701453166]",4,6
1014,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2839_03_26_01.jpg,"[0.03236137059164138, 0.00551726247166807]",19,37
831,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9504_03_40_18.jpg,"[0.050825035279292254, 0.03031781948128718]",15,29
1105,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1322_03_22_47.jpg,"[0.017513683196789972, 0.00966121141946179]",30,60
1245,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1320_03_22_47.jpg,"[0.03168956824686133, 0.008837165960289668]",30,60
201,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3654_03_27_45.jpg,"[0.04926489973977034, 0.05045241739594182]",10,19
350,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6829_03_34_32.jpg,"[0.060769104686835156, 0.016107250156862065]",19,36
954,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4380_03_29_18.jpg,"[0.053419830815275876, 0.018946087719457542]",30,60
1310,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_659_03_21_22.jpg,"[0.07236836052392379, 0.04592609300474099]",24,48
684,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6848_03_34_34.jpg,"[0.09419590082195577, 0.07651977943260142]",7,14
1090,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1001_03_22_06.jpg,"[0.03673593837233146, 0.011364257816700064]",26,52
1088,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2868_03_26_05.jpg,"[0.004182707969384242, 0.01364348612708671]",10,20
698,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_593_03_21_14.jpg,"[0.04050638801168012, 0.20746088961929238]",7,13
1282,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_658_03_21_22.jpg,"[0.07177443896387967, 0.04419387719505324]",23,44
356,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9883_03_41_07.jpg,"[0.054312676290246976, 0.022757436551510257]",20,39
755,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4119_03_28_45.jpg,"[0.03544478161530606, 0.0294031500480502]",9,17
494,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6553_03_33_56.jpg,"[0.024271086544772984, 0.012994189533322851]",28,55
181,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5395_03_31_28.jpg,"[0.036433791400097865, 0.02010640336461336]",30,59
245,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6248_03_33_17.jpg,"[0.027296775542128497, 0.007181237912781372]",20,42
895,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6814_03_34_30.jpg,"[0.039493879209071124, 0.01739718427241098]",25,49
275,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9318_03_39_54.jpg,"[0.006856849316152203, 0.022799642359300827]",3,2
864,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1292_03_22_44.jpg,"[0.0786649252781044, 0.05736111436330733]",17,34
393,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9873_03_41_06.jpg,"[0.08102086296714776, 0.03935603647705753]",24,46
221,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1291_03_22_43.jpg,"[0.06469824594775261, 0.03765367821798977]",17,34
235,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1285_03_22_43.jpg,"[0.04497588948031012, 0.04247920890871323]",14,27
35,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5916_03_32_35.jpg,"[0.10962883682264449, 0.11174440636852763]",12,22
86,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2843_03_26_02.jpg,"[0.031509194239775405, 0.030746663366152106]",18,34
157,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7872_03_36_46.jpg,"[0.037399360768114315, 0.01543270271523074]",30,60
960,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5912_03_32_34.jpg,"[0.023535584867406045, 0.024563627214526592]",10,20
817,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6293_03_33_23.jpg,"[0.30989649122159324, 0.29355620726912846]",2,4
1082,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_622_03_21_17.jpg,"[0.05579569285857817, 0.09945357050525112]",12,24
364,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2509_03_25_19.jpg,"[0.3373537164165486, 0.3295622724425034]",2,3
714,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9868_03_41_05.jpg,"[0.021033847786020417, 0.013790308051742264]",25,49
1250,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2519_03_25_20.jpg,"[0.05066405821708792, 0.144022788842413]",4,7
381,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9462_03_40_13.jpg,"[0.013990295550252952, 0.00570348030658468]",8,4
1439,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3624_03_27_41.jpg,"[0.030516375387257665, 0.0030203913499120554]",23,45
1044,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8060_03_37_10.jpg,"[0.04470761391031686, 0.01221261749122982]",28,55
510,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2514_03_25_20.jpg,"[0.23840204803609455, 0.4559076136276208]",2,3
68,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_997_03_22_06.jpg,"[0.03360488470157097, 0.024309704229612598]",26,54
1410,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5368_03_31_25.jpg,"[0.03584649175779274, 0.0878084758551909]",17,34
1284,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9484_03_40_15.jpg,"[0.10921001517591182, 0.06290437316586091]",8,14
1028,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3663_03_27_46.jpg,"[0.027713839157602966, 0.001777613813991488]",7,13
1227,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2517_03_25_20.jpg,"[0.258746864771005, 0.2492190253000689]",4,6
689,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2880_03_26_06.jpg,"[0.03521951921009544, 0.015614103582953875]",5,9
472,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9853_03_41_03.jpg,"[0.0405304144388748, 0.014054323729823593]",28,55
946,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6835_03_34_33.jpg,"[0.04638952241498644, 0.018049252533805987]",15,28
394,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4087_03_28_40.jpg,"[0.020447720164554085, 0.005494228957905546]",25,49
1440,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2867_03_26_05.jpg,"[0.016460622473159707, 0.007318922891728646]",11,21
1366,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2505_03_25_18.jpg,"[0.6620862334256477, 0.7662793754954954]",2,2
1315,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5391_03_31_28.jpg,"[0.04404764897600833, 0.00916894413321592]",28,55
348,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8112_03_37_16.jpg,"[0.06575851459954127, 0.0567038659506844]",8,14
900,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8629_03_38_24.jpg,"[0.15712404369692176, 0.1335798333463156]",25,49
330,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3617_03_27_41.jpg,"[0.024094873211664678, 0.006033079375304358]",25,48
135,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3646_03_27_44.jpg,"[0.04496868155215173, 0.04308691137306026]",14,27
892,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2019_03_24_16.jpg,"[0.011336195759827854, 0.037204247532857414]",9,17
10,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1312_03_22_46.jpg,"[0.04292309498121338, 0.013408353137217143]",27,53
1045,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_655_03_21_21.jpg,"[0.008114837883440529, 0.029721930055533724]",22,43
949,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8591_03_38_19.jpg,"[0.03004780145591943, 0.1193304797900032]",9,17
11,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7854_03_36_43.jpg,"[0.05846163005947479, 0.026739558339541707]",24,47
719,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2630_03_25_34.jpg,"[0.0455151948692678, 0.02203087733315877]",31,62
1308,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3661_03_27_46.jpg,"[0.17971017448284432, 0.19133137054663496]",6,11
1013,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8109_03_37_16.jpg,"[0.03840847071029093, 0.05910049827893777]",9,17
762,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1034_03_22_10.jpg,"[0.021513321511159124, 0.021154858327164797]",15,29
285,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5899_03_32_33.jpg,"[0.029265829152295485, 0.018575104785762044]",5,9
767,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7833_03_36_41.jpg,"[0.12705842752425306, 0.1092625595968275]",12,23
617,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6818_03_34_30.jpg,"[0.05280950096348902, 0.020879583944016157]",24,46
371,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6288_03_33_23.jpg,"[0.09064924856176931, 0.18712059573650616]",3,6
1149,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5346_03_31_22.jpg,"[0.17476330892658537, 0.147720862485622]",7,13
834,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_678_03_21_24.jpg,"[0.028264630350780553, 0.012385951850398778]",29,57
1275,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_686_03_21_25.jpg,"[0.032304117373667715, 0.011941185212866481]",31,61
126,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6242_03_33_17.jpg,"[0.048008903607907924, 0.015115948892360374]",24,48
408,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6507_03_33_51.jpg,"[0.01759759988884553, 0.030335940453110322]",16,31
1261,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9298_03_39_51.jpg,"[0.030580426326096165, 0.0193823673195537]",11,20
1340,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6800_03_34_28.jpg,"[0.02387090002937671, 0.007047089199432489]",30,59
1417,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3652_03_27_45.jpg,"[0.034417915557422185, 0.005817042219666131]",11,21
542,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7811_03_36_38.jpg,"[0.3515212801186648, 0.36608583663504257]",2,3
140,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2560_03_25_25.jpg,"[0.053169369962031816, 0.10309833255519561]",13,26
261,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2037_03_24_19.jpg,"[0.05744003809536534, 0.023294757772974635]",20,39
474,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2878_03_26_06.jpg,"[0.16180439171444558, 0.19336328964452407]",6,11
166,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_683_03_21_25.jpg,"[0.02150640658821043, 0.019084900480406456]",30,59
227,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4340_03_29_13.jpg,"[0.03874062141599689, 0.03066380006145456]",14,27
1242,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9913_03_41_11.jpg,"[0.08873914759979215, 0.06785417014120693]",6,14
192,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5956_03_32_40.jpg,"[0.02311424337587006, 0.00945496111780401]",29,57
307,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2524_03_25_21.jpg,"[0.09195007449071448, 0.03743471647512692]",5,8
706,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6229_03_33_15.jpg,"[0.023736059031876783, 0.011777523017982868]",28,55
1205,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8632_03_38_24.jpg,"[0.06848850273927638, 0.03359192355167225]",27,54
1384,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1269_03_22_41.jpg,"[0.2005151852000959, 0.172057404103884]",7,13
483,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1041_03_22_11.jpg,"[0.02088781398951028, 0.03727120719983677]",12,22
1273,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8094_03_37_14.jpg,"[0.031149149438106847, 0.021845022682276585]",17,33
846,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9265_03_39_47.jpg,"[0.04507762088911492, 0.012249872527182671]",28,55
1238,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4314_03_29_09.jpg,"[0.4881578135435565, 0.4058505507255796]",2,4
321,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2538_03_25_23.jpg,"[0.03390222638836564, 0.06433554764090466]",9,17
1257,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9474_03_40_14.jpg,"[0.03810110824532482, 0.013607377988084698]",5,9
1358,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1004_03_22_07.jpg,"[0.02189188424208018, 0.009429557350343102]",25,48
18,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2600_03_25_30.jpg,"[0.03262185222305689, 0.027014106354621502]",23,44
686,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3621_03_27_41.jpg,"[0.02572855305881909, 0.0026372513085377554]",24,48
431,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8609_03_38_21.jpg,"[0.08995312678458485, 0.03573528280328377]",17,32
1544,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8058_03_37_10.jpg,"[0.016070749741144544, 0.010809541991481443]",28,55
1332,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5933_03_32_37.jpg,"[0.07507098197707375, 0.04697586689878588]",20,39
1395,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2013_03_24_16.jpg,"[0.07043974163269417, 0.01803166678055991]",5,9
1016,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2616_03_25_33.jpg,"[0.04585830396981625, 0.016442182296403113]",28,54
1582,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_989_03_22_05.jpg,"[0.03788129573701447, 0.0064034506306260815]",29,57
208,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3601_03_27_39.jpg,"[0.030894352107759364, 0.0046815568934958154]",30,59
238,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6258_03_33_19.jpg,"[0.045965719679689036, 0.022383911329573736]",17,33
988,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_606_03_21_15.jpg,"[0.04758469066531697, 0.04930597920389105]",9,17
346,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9295_03_39_51.jpg,"[0.025284239958843328, 0.012998777121126173]",12,22
1072,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3638_03_27_43.jpg,"[0.0027909918243928414, 0.02564922252333578]",17,34
822,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_677_03_21_24.jpg,"[0.015397540971357987, 0.009454731738413831]",28,55
341,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_984_03_22_04.jpg,"[0.013954607515712559, 0.007254199673803391]",30,59
775,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6825_03_34_31.jpg,"[0.04028516907836326, 0.022302080232131954]",20,39
458,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6260_03_33_19.jpg,"[0.022075422705430774, 0.02603412114003469]",17,33
176,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9309_03_39_53.jpg,"[0.03534574585443042, 0.008584141377987135]",6,11
550,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6478_03_33_47.jpg,"[0.12388207524807432, 0.06537461716340845]",6,11
301,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9533_03_40_22.jpg,"[0.02244314424359327, 0.09422381598420725]",26,51
460,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6524_03_33_53.jpg,"[0.06756676695062973, 0.021588500064274027]",20,39
790,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_581_03_21_12.jpg,"[0.08814170997723171, 0.1397923829794758]",4,6
708,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2854_03_26_03.jpg,"[0.04979629398806637, 0.01740228796384217]",14,27
1359,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2556_03_25_25.jpg,"[0.1572355028786883, 0.15066062697989058]",12,23
794,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_567_03_21_10.jpg,"[0.2663402119822371, 0.6555138456745021]",2,2
808,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6283_03_33_22.jpg,"[0.05823232418237044, 0.051225502400598685]",6,11
704,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7815_03_36_38.jpg,"[0.04134713716036813, 0.09387087756253815]",4,7
765,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1069_03_22_15.jpg,"[0.43319964677635964, 0.38711012074435525]",2,2
1246,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6466_03_33_45.jpg,"[0.6150417271649173, 0.6441924626888139]",2,2
464,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5890_03_32_31.jpg,"[0.3618599689426198, 0.49888260697322906]",2,4
1356,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8610_03_38_21.jpg,"[0.05620847859799116, 0.045643554940903754]",17,34
327,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9292_03_39_51.jpg,"[0.053216367997666277, 0.02951191410888737]",13,26
1232,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9877_03_41_06.jpg,"[0.011187349113304698, 0.009988574039127356]",22,43
1421,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5945_03_32_38.jpg,"[0.046095755391749996, 0.03336803015192085]",25,49
747,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2042_03_24_19.jpg,"[0.05754446515209931, 0.032915541074919605]",23,45
1563,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3665_03_27_47.jpg,"[0.010657126885847468, 0.03479887967282855]",4,8
60,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6237_03_33_16.jpg,"[0.04851615422692537, 0.01878592356027398]",26,52
14,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4322_03_29_10.jpg,"[0.1355270984989167, 0.07790215344238731]",6,10
1576,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8090_03_37_14.jpg,"[0.049487642300177645, 0.018258943526316282]",18,35
1542,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6268_03_33_20.jpg,"[0.02359893259374129, 0.046964302354531653]",12,22
1398,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6262_03_33_19.jpg,"[0.04915965226844927, 0.009367701374794927]",15,28
524,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_607_03_21_15.jpg,"[0.06450802696562104, 0.06123013299703766]",10,19
881,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9878_03_41_06.jpg,"[0.014739978679768923, 0.010388955764662481]",22,43
27,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9274_03_39_48.jpg,"[0.01913324019283726, 0.017156202108092173]",24,47
1079,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8602_03_38_20.jpg,"[0.032423897903389516, 0.10895872747960315]",14,26
604,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5331_03_31_20.jpg,"[0.4171005927319589, 0.6092706547778055]",2,2
323,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3613_03_27_40.jpg,"[0.09328565083752902, 0.04645962946626763]",26,51
869,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6218_03_33_14.jpg,"[0.020188527756061187, 0.009835214801852057]",30,60
985,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6280_03_33_21.jpg,"[0.33769788033585196, 0.39140184736426353]",7,13
442,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_653_03_21_21.jpg,"[0.038840594793543536, 0.006192326016927261]",21,42
1532,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1313_03_22_46.jpg,"[0.04227930393447983, 0.0070415840940685065]",28,55
956,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9311_03_39_53.jpg,"[0.04523748453152248, 0.029766506117022678]",4,7
555,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9475_03_40_14.jpg,"[0.04719182928016299, 0.024736445470067682]",5,8
257,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1047_03_22_12.jpg,"[0.04143585913786266, 0.037481662790314285]",9,17
561,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4354_03_29_15.jpg,"[0.025353975198749813, 0.0033539663280612846]",22,43
1091,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6275_03_33_21.jpg,"[0.05043352171810283, 0.04105252644672689]",9,17
1116,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_663_03_21_22.jpg,"[0.013859205019437092, 0.00661214764577898]",25,48
1110,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7812_03_36_38.jpg,"[0.5620761716267468, 0.42122344276482443]",3,6
73,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9914_03_41_11.jpg,"[0.055920981886242144, 0.0924381165467124]",7,13
258,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6559_03_33_57.jpg,"[0.03827954841802678, 0.018846709098668025]",30,60
1056,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6295_03_33_23.jpg,"[0.5204189763534833, 0.5091232689621491]",2,3
3,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8579_03_38_17.jpg,"[0.6011688095016667, 0.5474944076826803]",2,4
1437,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2842_03_26_01.jpg,"[0.026202518286015615, 0.018941194292467333]",18,34
1225,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6863_03_34_36.jpg,"[0.3079699819678734, 0.24641046581697534]",8,2
681,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7817_03_36_39.jpg,"[0.04951864225136296, 0.02365341156444869]",5,9
1393,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1019_03_22_09.jpg,"[0.02905603742215659, 0.01190788697139401]",20,39
368,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9293_03_39_51.jpg,"[0.062266126904189575, 0.03355310108988663]",12,23
695,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9308_03_39_53.jpg,"[0.06251195827512052, 0.0231707590976406]",6,11
1187,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2530_03_25_22.jpg,"[0.14327907873067566, 0.13561100696118664]",7,13
1046,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_676_03_21_24.jpg,"[0.0392859627122742, 0.00858091095157563]",28,55
480,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1039_03_22_11.jpg,"[0.0915105666761776, 0.06938877560626645]",12,23
558,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2565_03_25_26.jpg,"[0.04051599858255797, 0.03260157803462961]",14,27
962,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_612_03_21_16.jpg,"[0.042865958965323574, 0.013533441364654454]",11,21
1095,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8092_03_37_14.jpg,"[0.07947279924226508, 0.024486498394583212]",17,34
586,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6552_03_33_56.jpg,"[0.014762305676747392, 0.006389630522368573]",28,55
118,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9264_03_39_47.jpg,"[0.0464008324160805, 0.008160974633028836]",30,59
1038,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1009_03_22_07.jpg,"[0.039083613314461446, 0.023137193246879607]",23,46
683,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2885_03_26_07.jpg,"[0.3099636480156545, 0.3462466984898713]",3,4
