index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
1179,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9279_03_39_49.jpg,"[0.027699071695034536, 0.013570715515556475]",20,40
1180,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1261_03_22_40.jpg,"[0.20907375017309282, 0.3705579701453166]",4,6
1181,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_611_03_21_16.jpg,"[0.05406432507451268, 0.018499294897312116]",11,20
1182,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8116_03_37_17.jpg,"[0.06462862790992994, 0.05629310480774425]",6,11
1183,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2829_03_26_00.jpg,"[0.04158710842710524, 0.020902808607270465]",23,45
1184,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1300_03_22_45.jpg,"[0.03006426834870411, 0.01736495646809261]",20,39
1185,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6856_03_34_35.jpg,"[0.1416473913189471, 0.17890348049773416]",3,5
1186,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8061_03_37_10.jpg,"[0.0271762331988615, 0.055602099394868515]",27,53
1187,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2530_03_25_22.jpg,"[0.14327907873067566, 0.13561100696118664]",7,13
1188,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8627_03_38_23.jpg,"[0.06527218455249578, 0.060522631383019145]",25,49
1189,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2874_03_26_06.jpg,"[0.07609726202453826, 0.06874353138172888]",7,14
1190,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8068_03_37_11.jpg,"[0.07453062176936116, 0.061079641002139445]",25,49
1191,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9860_03_41_04.jpg,"[0.02995603222424413, 0.035343846873965114]",27,54
1192,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_568_03_21_10.jpg,"[0.3989441733071903, 0.6259905964007507]",2,2
1193,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6236_03_33_16.jpg,"[0.014172837795890592, 0.05304090646912003]",26,51
1194,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1267_03_22_40.jpg,"[0.04311354836751267, 0.06438134705914118]",6,11
1195,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2052_03_24_21.jpg,"[0.03815795125600493, 0.009465741949141824]",28,55
1196,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4102_03_28_42.jpg,"[0.05596223701976667, 0.012683609839037805]",18,34
1197,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_608_03_21_15.jpg,"[0.08680355518457186, 0.05739716515746178]",9,17
1198,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_679_03_21_24.jpg,"[0.04463553462873282, 0.01032455750087331]",30,58
1199,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6249_03_33_17.jpg,"[0.010136808234477752, 0.02147463231200569]",20,39
1200,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4082_03_28_40.jpg,"[0.04161447511369043, 0.012534188281293688]",28,55
1201,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9872_03_41_06.jpg,"[0.030543624871758962, 0.013133805122137375]",24,47
1202,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6809_03_34_29.jpg,"[0.09644067233444224, 0.05815774898535461]",26,52
1203,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6238_03_33_16.jpg,"[0.0651168331903175, 0.026732466693395754]",25,49
1204,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1254_03_22_39.jpg,"[1.0, 0.6112109559242724]",2,2
1205,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8632_03_38_24.jpg,"[0.06848850273927638, 0.03359192355167225]",27,54
1206,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3635_03_27_43.jpg,"[0.03314709336194939, 0.006810771082713743]",19,37
1207,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9477_03_40_14.jpg,"[0.11863499655396575, 0.07380583894795144]",6,11
1208,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9861_03_41_04.jpg,"[0.05670031714297887, 0.021907012462469004]",27,52
1209,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7808_03_36_38.jpg,"[0.47033887751931003, 0.3976822741819638]",2,2
1210,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5351_03_31_22.jpg,"[0.09017704136583087, 0.08995602128067293]",9,17
1211,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2014_03_24_16.jpg,"[0.02651679567393042, 0.07368310185926331]",6,11
1212,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8595_03_38_19.jpg,"[0.020215367033268927, 0.020522554923222414]",10,20
1213,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8098_03_37_15.jpg,"[0.022321254076361707, 0.022871839522355657]",15,28
1214,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9537_03_40_22.jpg,"[0.054786172709107996, 0.028073877367087795]",28,54
1215,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_601_03_21_15.jpg,"[0.09520090869119671, 0.1069282611178518]",9,17
1216,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_569_03_21_10.jpg,"[0.40900579640486123, 0.3803177764726516]",2,2
1217,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2012_03_24_15.jpg,"[0.05136562989117258, 0.07555992225950169]",6,10
1218,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2624_03_25_34.jpg,"[0.029363634291290415, 0.01539605935765169]",30,59
1219,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2521_03_25_21.jpg,"[0.0318684772278988, 0.06812294544163419]",4,7
1220,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8608_03_38_21.jpg,"[0.0375351979833272, 0.017189576809361354]",17,33
1221,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1068_03_22_15.jpg,"[0.08699189893336139, 0.3242810795932148]",2,3
1222,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9881_03_41_07.jpg,"[0.028038899137234428, 0.010563437020782251]",20,40
1223,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6230_03_33_15.jpg,"[0.021336639369715315, 0.004661658231398891]",28,55
1224,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5386_03_31_27.jpg,"[0.06344517986798708, 0.12914845290769442]",26,51
1225,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6863_03_34_36.jpg,"[0.3079699819678734, 0.24641046581697534]",8,2
1226,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2016_03_24_16.jpg,"[0.13304528577179003, 0.20746526694265469]",6,11
1227,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2517_03_25_20.jpg,"[0.258746864771005, 0.2492190253000689]",4,6
1228,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9875_03_41_06.jpg,"[0.04269103485513792, 0.009568695065428099]",23,46
1229,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8115_03_37_17.jpg,"[0.2303789207832873, 0.22406447854657574]",6,12
1230,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8586_03_38_18.jpg,"[0.14641816074418168, 0.26103038177810123]",6,12
1231,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8127_03_37_18.jpg,"[0.3414954036565761, 0.3202652772647272]",2,3
1232,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9877_03_41_06.jpg,"[0.011187349113304698, 0.009988574039127356]",22,43
1233,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4317_03_29_10.jpg,"[0.1220326263645033, 0.18386142044143108]",3,6
1234,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5914_03_32_35.jpg,"[0.03174723167212859, 0.044849672871538473]",11,21
1235,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2033_03_24_18.jpg,"[0.03892339806580228, 0.03839027278466102]",19,34
1236,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2809_03_25_57.jpg,"[0.029368908385064847, 0.006274921712336258]",30,58
1237,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5915_03_32_35.jpg,"[0.0909037528869071, 0.09388985870707442]",11,22
1238,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4314_03_29_09.jpg,"[0.4881578135435565, 0.4058505507255796]",2,4
1239,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2866_03_26_04.jpg,"[0.01960222433146905, 0.005092126886944152]",11,21
1240,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1061_03_22_14.jpg,"[0.03980856680427949, 0.05560993652403251]",4,7
1241,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4084_03_28_40.jpg,"[0.05197039264397527, 0.015315929490686955]",26,52
1242,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9913_03_41_11.jpg,"[0.08873914759979215, 0.06785417014120693]",6,14
1243,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1018_03_22_08.jpg,"[0.05405401129113157, 0.01391289222083692]",20,39
1244,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1278_03_22_42.jpg,"[0.03942127251810963, 0.011846413294829458]",11,20
1245,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1320_03_22_47.jpg,"[0.03168956824686133, 0.008837165960289668]",30,60
1246,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6466_03_33_45.jpg,"[0.6150417271649173, 0.6441924626888139]",2,2
1247,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2532_03_25_22.jpg,"[0.09274259498188728, 0.16970796658515733]",7,14
1248,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5960_03_32_40.jpg,"[0.032911575774399564, 0.021029598065184847]",30,59
1249,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4381_03_29_18.jpg,"[0.050805110925033245, 0.012564810429880889]",31,61
1250,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2519_03_25_20.jpg,"[0.05066405821708792, 0.144022788842413]",4,7
1251,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2594_03_25_30.jpg,"[0.03675510091304526, 0.013285463128935601]",20,40
1252,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2534_03_25_22.jpg,"[0.12264530025796762, 0.1292645188791185]",7,14
1253,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9272_03_39_48.jpg,"[0.041223137355626806, 0.0048305961522563095]",25,48
1254,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8603_03_38_20.jpg,"[0.09374150834276661, 0.07111514224150496]",14,27
1255,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2008_03_24_15.jpg,"[0.36805087601818576, 0.3826999578993244]",2,4
1256,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2851_03_26_03.jpg,"[0.004453561985222812, 0.023776817676358124]",15,29
1257,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9474_03_40_14.jpg,"[0.03810110824532482, 0.013607377988084698]",5,9
1258,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4318_03_29_10.jpg,"[0.09626797506385021, 0.0872540085243116]",4,7
1259,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5913_03_32_34.jpg,"[0.03698130093492689, 0.013990728293900004]",11,20
1260,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5888_03_32_31.jpg,"[0.3144186750269258, 0.4091815217697767]",2,3
1261,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9298_03_39_51.jpg,"[0.030580426326096165, 0.0193823673195537]",11,20
1262,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4085_03_28_40.jpg,"[0.01935633435949617, 0.014738791830079584]",26,51
1263,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3656_03_27_45.jpg,"[0.02211409939311003, 0.04281920650978709]",9,17
1264,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4114_03_28_44.jpg,"[0.025447854067934914, 0.015485727584257522]",11,21
1265,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8044_03_37_08.jpg,"[0.047998882829736474, 0.014498708068372267]",30,60
1266,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4366_03_29_16.jpg,"[0.07444242720124414, 0.054917019616238724]",26,54
1267,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5911_03_32_34.jpg,"[0.04553283378289123, 0.0350115334824618]",9,17
1268,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2865_03_26_04.jpg,"[0.04601260051323964, 0.03375617830998044]",12,22
1269,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_635_03_21_19.jpg,"[0.02013197775059078, 0.008196776932843935]",16,32
1270,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2835_03_26_01.jpg,"[0.03387685213720635, 0.014666116793295254]",20,39
1271,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_627_03_21_18.jpg,"[0.08532235524854082, 0.04267127591807907]",14,26
1272,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8076_03_37_12.jpg,"[0.04270070402705772, 0.034347824217015856]",23,44
1273,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8094_03_37_14.jpg,"[0.031149149438106847, 0.021845022682276585]",17,33
1274,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8622_03_38_23.jpg,"[0.027873233991675024, 0.04141079793921735]",23,46
1275,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_686_03_21_25.jpg,"[0.032304117373667715, 0.011941185212866481]",31,61
1276,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2862_03_26_04.jpg,"[0.031797101158818016, 0.03855523479608889]",12,23
1277,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4099_03_28_42.jpg,"[0.03006538176850092, 0.008459932438212142]",20,39
1278,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9282_03_39_49.jpg,"[0.00657269286379366, 0.003517532948198966]",19,37
1279,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9898_03_41_09.jpg,"[0.023411878067874422, 0.032115102577985416]",14,26
1280,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2041_03_24_19.jpg,"[0.05686369684790271, 0.040701575979772565]",23,45
1281,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2591_03_25_29.jpg,"[0.10774797778059458, 0.03938077122129713]",20,39
1282,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_658_03_21_22.jpg,"[0.07177443896387967, 0.04419387719505324]",23,44
1283,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7842_03_36_42.jpg,"[0.0745085877775924, 0.030039696970710655]",18,34
1284,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9484_03_40_15.jpg,"[0.10921001517591182, 0.06290437316586091]",8,14
1285,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2004_03_24_14.jpg,"[0.15422710118870456, 0.4402156548566546]",2,2
1286,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5373_03_31_25.jpg,"[0.04942587680197471, 0.027416017276091085]",20,39
1287,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8097_03_37_15.jpg,"[0.03341958820696222, 0.03201310520915816]",15,29
1288,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6285_03_33_22.jpg,"[0.028604692197148198, 0.016304229708167292]",4,8
1289,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1290_03_22_43.jpg,"[0.02323103525245299, 0.017032184317808965]",16,31
1290,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8066_03_37_11.jpg,"[0.02908510353895795, 0.021871191047704706]",26,52
1291,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1023_03_22_09.jpg,"[0.04276422755651881, 0.006407025126122841]",19,37
1292,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6847_03_34_34.jpg,"[0.10133210130502758, 0.08152600373792833]",7,14
1293,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4128_03_28_46.jpg,"[0.04997784001599105, 0.04251499209357915]",5,9
1294,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6514_03_33_52.jpg,"[0.014449024506545541, 0.055636353383799984]",18,34
1295,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4344_03_29_13.jpg,"[0.005905578602368645, 0.01505462813538929]",17,33
1296,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8619_03_38_22.jpg,"[0.05080604854170429, 0.012805372065317705]",22,42
1297,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6860_03_34_36.jpg,"[0.009461079619887836, 0.7069120898708451]",2,4
1298,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1016_03_22_08.jpg,"[0.027751285223401517, 0.008681149745078269]",21,42
1299,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_641_03_21_20.jpg,"[0.04358036426759274, 0.05163251701349946]",18,34
1300,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9922_03_41_12.jpg,"[0.18299171562930222, 0.213722832281135]",4,6
1301,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1045_03_22_12.jpg,"[0.0602080583113184, 0.01532244768835753]",10,19
1302,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2575_03_25_27.jpg,"[0.05043510394623518, 0.0187361482326079]",16,32
1303,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2626_03_25_34.jpg,"[0.06373162176098122, 0.025819498490635848]",30,59
1304,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8100_03_37_15.jpg,"[0.1361724717737826, 0.08487129187906164]",14,26
1305,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4369_03_29_16.jpg,"[0.02491323676233227, 0.029557694412174703]",28,54
1306,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4104_03_28_43.jpg,"[0.03590427238514385, 0.010247486025777467]",17,32
1307,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3668_03_27_47.jpg,"[0.4149671631991551, 0.4581744363359892]",4,6
1308,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3661_03_27_46.jpg,"[0.17971017448284432, 0.19133137054663496]",6,11
1309,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4131_03_28_46.jpg,"[0.0457187748889613, 0.06087058080295212]",4,7
1310,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_659_03_21_22.jpg,"[0.07236836052392379, 0.04592609300474099]",24,48
1311,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2048_03_24_20.jpg,"[0.0400235740271509, 0.05670524222702539]",26,51
1312,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4096_03_28_42.jpg,"[0.02030977331183144, 0.004875363363237076]",21,42
1313,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3598_03_27_38.jpg,"[0.02296381450121459, 0.003695951883849918]",30,58
1314,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2547_03_25_24.jpg,"[0.02013684163707166, 0.015011332775495418]",11,20
1315,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5391_03_31_28.jpg,"[0.04404764897600833, 0.00916894413321592]",28,55
1316,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6819_03_34_31.jpg,"[0.04051605718359992, 0.03045344004572296]",23,45
1317,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8120_03_37_18.jpg,"[0.03953747838427316, 0.04387893929235502]",6,11
1318,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_665_03_21_23.jpg,"[0.0711556119610118, 0.03897001007835695]",25,49
1319,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6799_03_34_28.jpg,"[0.04522511971167351, 0.016228744773853446]",30,60
1320,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2009_03_24_15.jpg,"[0.0053912958583186045, 0.45806643687311926]",4,4
1321,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_605_03_21_15.jpg,"[0.09729536853111158, 0.08537518105440928]",9,17
1322,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6536_03_33_54.jpg,"[0.010424246345184858, 0.01318619919784116]",24,48
1323,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4363_03_29_16.jpg,"[0.06351052002974823, 0.058326782480957934]",25,48
1324,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8617_03_38_22.jpg,"[0.03445987390344996, 0.02236598150724243]",20,39
1325,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9483_03_40_15.jpg,"[0.10526815748889383, 0.1033917279101674]",7,14
1326,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5358_03_31_23.jpg,"[0.14756644816096162, 0.18783262759348046]",12,23
1327,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9542_03_40_23.jpg,"[0.041393138978289674, 0.02285136741178333]",30,58
1328,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2869_03_26_05.jpg,"[0.01950277836329986, 0.038355751186441]",9,17
1329,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8131_03_37_19.jpg,"[0.30757266690353213, 0.3758050236953689]",2,2
1330,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4136_03_28_47.jpg,"[0.11262247105005974, 0.1483004277447753]",2,4
1331,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_990_03_22_05.jpg,"[0.016707450061803596, 0.003167155929720072]",29,57
1332,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5933_03_32_37.jpg,"[0.07507098197707375, 0.04697586689878588]",20,39
1333,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_666_03_21_23.jpg,"[0.06432425409810269, 0.03643682055315797]",26,52
1334,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1308_03_22_46.jpg,"[0.06436732586392732, 0.028480891979988567]",25,50
1335,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4129_03_28_46.jpg,"[0.0900021172556452, 0.2525532076557283]",4,6
1336,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_613_03_21_16.jpg,"[0.030744978051858756, 0.021648673924294298]",11,21
1337,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8626_03_38_23.jpg,"[0.0330659309188649, 0.018236903989911124]",25,49
1338,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2625_03_25_34.jpg,"[0.043061041833936026, 0.01980306823606771]",30,59
1339,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1013_03_22_08.jpg,"[0.00648461549776048, 0.010054577958647696]",22,44
1340,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6800_03_34_28.jpg,"[0.02387090002937671, 0.007047089199432489]",30,59
1341,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9532_03_40_22.jpg,"[0.06974320964821619, 0.09115699442273571]",26,51
1342,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9461_03_40_12.jpg,"[0.04755451112871876, 0.03973873687460067]",4,6
1343,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8635_03_38_25.jpg,"[0.03324905917492194, 0.011721420642138053]",28,56
1344,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1060_03_22_14.jpg,"[0.0366962068658973, 0.01895061796241333]",6,11
1345,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4325_03_29_11.jpg,"[0.11203235855774163, 0.16521106010074532]",7,12
1346,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_983_03_22_04.jpg,"[0.03620600915008389, 0.009784885140659744]",30,59
1347,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8080_03_37_12.jpg,"[0.008092100679168502, 0.004478345868757729]",22,42
1348,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6231_03_33_15.jpg,"[0.0694490324176862, 0.02447810693189298]",27,54
1349,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5396_03_31_28.jpg,"[0.04727211270761837, 0.01935434480405506]",29,58
1350,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6282_03_33_22.jpg,"[0.0514785540989876, 0.1014764864620762]",6,11
1351,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5908_03_32_34.jpg,"[0.002230179853043804, 0.06229615459788598]",9,16
1352,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4378_03_29_18.jpg,"[0.037243716400726365, 0.019313266778266128]",30,59
1353,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4103_03_28_43.jpg,"[0.03474836683291197, 0.019362048128574814]",17,34
1354,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6550_03_33_56.jpg,"[0.019383583843997465, 0.004919079252012936]",28,55
1355,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6220_03_33_14.jpg,"[0.027671118998029987, 0.011974502569288122]",31,61
1356,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8610_03_38_21.jpg,"[0.05620847859799116, 0.045643554940903754]",17,34
1357,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1303_03_22_45.jpg,"[0.04865017480983815, 0.03616112564112734]",22,44
1358,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1004_03_22_07.jpg,"[0.02189188424208018, 0.009429557350343102]",25,48
1359,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2556_03_25_25.jpg,"[0.1572355028786883, 0.15066062697989058]",12,23
1360,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2597_03_25_30.jpg,"[0.030977213981060018, 0.01116590198905382]",22,42
1361,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3651_03_27_45.jpg,"[0.04429265993235211, 0.020690288602281483]",11,22
1362,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9480_03_40_15.jpg,"[0.12042086330703375, 0.061369633896157086]",5,9
